https://www.imdb.com/name/nm6074154/	Harry Hains was born on December 4, 1992 in Melbourne, Australia as Harrison George Haines. He was an actor and producer, known for The Surface (2015), American Horror Story (2011) and The OA (2016). He died on January 7, 2020 in Los Angeles, California, USA.
https://www.imdb.com/name/nm0908094/	Paul William Walker IV was born in Glendale, California. He grew up together with his brothers, Caleb and Cody, and sisters, Ashlie and Amie. Their parents, Paul William Walker III, a sewer contractor, and Cheryl (Crabtree) Walker, a model, separated around September 2004. His grandfather, William Walker, was a Pearl Harbor survivor and a Navy middleweight boxing champion, while his maternal grandfather commanded a tank battalion in Italy under General Patton during World War II. Paul grew up active in sports like soccer and surfing. He had English and German ancestry.Paul was cast for the first season of the family sitcom, Throb (1986) and began modeling until he received a script for the 1994 movie, Tammy and the T-Rex (1994). He attended high school at Village Christian High School in Sun Valley, California, graduating in 1991. With encouragement from friends and an old casting agent who remembered him as a child, he decided to try his luck again with acting shortly after returning from College.He starred in Meet the Deedles (1998), a campy, silly but surprisingly fun film which failed to garner much attention. However, lack of attention would not be a problem for Paul Walker for long. With Pleasantville (1998), he appeared in his first hit. As the town stud (a la 1950s) who more than meets his match in modern day Reese Witherspoon, he was one of the most memorable characters of the film. That same year, Paul and his then-girlfriend Rebecca had a baby girl named Meadow Walker (Meadow Rain Walker). Even though Paul publicly admitted that Meadow was not planned, he said that she is his number one priority. Paul and Rebecca separated and Meadow lives with her mother in Hawaii. She often visited with Paul as his homes in Santa Barbara and Huntington Beach, California.Roles in the teen hits Varsity Blues (1999), She's All That (1999) and The Skulls (2000) cemented Walker's continued rise to celebrity. He was chosen to be one of the young stars featured on the cover of Vanity Fair's annual Hollywood issue in April 2000. While the other stars on the cover, brooded and tried their best to look sexy and serious, Paul smiled brightly and showed why he is not part of the norm. This is one young actor who certainly stood apart from the rest of the crowd, not only with his talent but with his attitude. The Dallas Morning News commented in March of 2000 that, "Paul is one of the rarest birds in Hollywood- a pretension free movie star." The latest blockbuster hit, The Fast and the Furious (2001), had raised his stardom to an even higher level.His fighting scenes in movies lead to a passion for martial arts. He has studied various forms of Jujitsu, Taekwondo, Jeet Kune Do and Eskrima. Paul mentioned in a magazine interview that he had hoped enroll in the Keysi Fighting Method when it comes to the United States. Other than practicing martial arts, Paul enjoyed relaxing at home with his daughter, Meadow Rain, surfing near his Huntington Beach abode, walking his dogs and just driving.When Paul seriously did get a break from the entertainment business, he said he loved traveling. Paul had traveled to India, Fiji, Costa Rica, Sarawak, Brunei, Borneo and other parts of the Asian continent. Tragically, Paul Walker died in a car crash on Saturday November 30, 2013, after attending a charity event for "Reach Out Worldwide".Several of Paul's films were released after his death, include Hours (2013), Brick Mansions (2014), and his final starring role in The Fast and the Furious series, Furious 7 (2015), part of which was completed after his death. The film's closing scenes paid tribute to Walker, whose character met with a happy ending, and rode off into the sunset.
https://www.imdb.com/name/nm0584461/	Norma Michaels was born in 1924 in Los Angeles, California, USA. She was an actress, known for Easy A (2010), Wedding Crashers (2005) and Bad Ass (2012). She was married to Dennis Turrone. She died on January 11, 2020 in Palm Springs, California.
https://www.imdb.com/name/nm0000489/	Sir Christopher Frank Carandini Lee was perhaps the only actor of his generation to have starred in so many films and cult saga. Although most notable for personifying bloodsucking vampire, Dracula, on screen, he portrayed other varied characters on screen, most of which were villains, whether it be Francisco Scaramanga in the James Bond film, The Man with the Golden Gun (1974), or Count Dooku in Star Wars: Episode II - Attack of the Clones (2002), or as the title monster in the Hammer Horror film, The Mummy (1959).Lee was born in 1922 in London, England, where he and his older sister Xandra were raised by their parents, Contessa Estelle Marie (Carandini di Sarzano) and Geoffrey Trollope Lee, a professional soldier, until their divorce in 1926. Later, while Lee was still a child, his mother married (and later divorced) Harcourt George St.-Croix (nicknamed Ingle), who was a banker. Lee's maternal great-grandfather was an Italian political refugee, while Lee's great-grandmother was English opera singer Marie (Burgess) Carandini.After attending Wellington College from age 14 to 17, Lee worked as an office clerk in a couple of London shipping companies until 1941 when he enlisted in the Royal Air Force during World War II. Following his release from military service, Lee joined the Rank Organisation in 1947, training as an actor in their "Charm School" and playing a number of bit parts in such films as Corridor of Mirrors (1948). He made a brief appearance in Laurence Olivier's Hamlet (1948), in which his future partner-in-horror Peter Cushing also appeared. Both actors also appeared later in Moulin Rouge (1952) but did not meet until their horror films together.Lee had numerous parts in film and television throughout the 1950s. He struggled initially in his new career because he was discriminated as being taller than the leading male actors of his time and being too foreign-looking. However, playing the monster in the Hammer film The Curse of Frankenstein (1957) proved to be a blessing in disguise, since the was successful, leading to him being signed on for future roles in Hammer Film Productions. Lee's association with Hammer Film Productions brought him into contact with Peter Cushing, and they became good friends. Lee and Cushing often than not played contrasting roles in Hammer films, where Cushing was the protagonist and Lee the villain, whether it be Van Helsing and Dracula respectively in Horror of Dracula (1958), or John Banning and Kharis the Mummy respectively in The Mummy (1959).Lee continued his role as "Dracula" in a number of Hammer sequels throughout the 1960s and into the early 1970s. During this time, he co-starred in The Hound of the Baskervilles (1959), and made numerous appearances as Fu Manchu, most notably in the first of the series The Face of Fu Manchu (1965), and also appeared in a number of films in Europe. With his own production company, Charlemagne Productions, Ltd., Lee made Nothing But the Night (1973) and To the Devil a Daughter (1976). By the mid-1970s, Lee was tiring of his horror image and tried to widen his appeal by participating in several mainstream films, such as The Private Life of Sherlock Holmes (1970), The Three Musketeers (1973), The Four Musketeers: Milady's Revenge (1974), and the James Bond film The Man with the Golden Gun (1974).The success of these films prompted him in the late 1970s to move to Hollywood, where he remained a busy actor but made mostly unremarkable film and television appearances, and eventually moved back to England. The beginning of the new millennium relaunched his career to some degree, during which he has played Count Dooku in Star Wars: Episode II - Attack of the Clones (2002) and as Saruman the White in the Lord of the Rings trilogy. Lee played Count Dooku again in Star Wars: Episode III - Revenge of the Sith (2005) and as Johnny Depp's character's father in the Tim Burton film, Charlie and the Chocolate Factory (2005).On 16 June 2001, he was created a Commander of the Order of the British Empire in recognition of his services to drama. He was created a Knight Bachelor on 13 June 2009 in the Queen's Birthday Honours List for his services to drama and charity. In addition he was made a Commander of the Order of St John on 16 January 1997.Lee died at the Chelsea and Westminster Hospital on 7 June 2015 at 8:30 am after being admitted for respiratory problems and heart failure, shortly after celebrating his 93rd birthday there. His wife delayed the public announcement until 11 June, in order to break the news to their family
https://www.imdb.com/name/nm0000444/	For the past fourteen years, she has said that family has been the most important thing to her and she has set most of her time aside to be a "present" mother to her son. Movies, plays and television are chosen, for the most part, when they occur in town or on a school break. She has taken the current year to homeschool her son for his seventh grade. But it wasn't always this way. She was raised in New York City and wanted to be an actress from the time she was a child, graduating with acting honors from the High School of Performing Arts. She chose to opt out of studying acting in college and attended a small college in Europe, majoring in art history and literature, knowing that acting would take up a great deal of her life and that her college years would be her only real time to learn about something else. Upon graduation, she returned to New York City but a chance trip to Chicago inspired her to move there and become a part of its budding theatre community. It was in a production of "Curse of The Starving Class", directed by Robert Falls and co-starring John Malkovich, that she was first seen by the Steppenwolf Theatre Company and, subsequently, asked to join their troupe. She did and learned what it really was to be an actress on her feet, performing in all kinds of roles in both comedy and drama. During this time, she won four Joseph Jefferson awards for best supporting actress.With a return move to New York, she received a Theatre World Award for "best newcomer" for her role in "the Philanthropist" at the Manhattan Theatre Club and appeared in "Extremities" with Susan Sarandon. This was followed by her appearance in the very successful Steppenwolf production in New York of "Balm in Gilead". She then starred on Broadway opposite Kevin Kline and Raul Julia in "Arms & the Man", directed by John Malkovich, her husband at the time. She was cast in several smaller films including Nadine (1987), Making Mr. Right (1987) and Paperhouse (1988) as well as Lonesome Dove (1989) for television for which she received her first of two Emmy nominations for best supporting actress. But her breakout film performance was in Dirty Rotten Scoundrels (1988), in which she played the cunning "victim", who gets the best of con artists Michael Caine and Steve Martin. This led to her being cast in the blockbuster comic strip parody, Dick Tracy (1990), in which she portrayed the girlfriend, "Tess Trueheart", to Warren Beatty's lead.She went on to appear in the films Mr. Holland's Opus (1995) opposite Richard Dreyfuss, Mortal Thoughts (1991) opposite Demi Moore, 2 Days in the Valley (1996), What's the Worst That Could Happen? (2001), Breakfast of Champions (1999), Around the Bend (2004) and Confessions of a Teenage Drama Queen (2004).On television, she had a recurring part on ER (1994) and Monk (2002) and was in the short-lived sit-com Encore! Encore! (1998) with Nathan Lane and Joan Plowright. She was in the live theatrical presentation of "On Golden Pond" as the troubled daughter of Christopher Plummer and Julie Andrews and also appeared in the telefilms Women vs. Men (2002), My Own Country (1998) and Pronto (1997), among others. She received her second Emmy nomination for best supporting actress for Bastard Out of Carolina (1996), directed by Anjelica Huston.Her most recent appearances were in the films The Amateurs (2005) (aka "The Amateurs"), The Namesake (2006), Comeback Season (2006), Kit Kittredge: An American Girl (2008) and The Joneses (2009).
https://www.imdb.com/name/nm0000548/	Elizabeth Montgomery was born into show business. Her parents were screen actor Robert Montgomery and Broadway actress Elizabeth Allen. Elizabeth graduated from the Spence School in New York City and attended the Academy of Dramatic Arts in New York. After three years' intensive training, she made her TV debut in her father's 1950s playhouse series Robert Montgomery Presents (1950) and appeared in more than 200 live programs over the next decade. She once remarked, "I guess you could say I'm a TV baby." Notable early film roles included The Court-Martial of Billy Mitchell (1955) and Johnny Cool (1963). However, she is best remembered for her leading role as the witch Samantha in the top-rated ABC sitcom Bewitched (1964). Her family - mother Endora (Agnes Moorehead), look-alike cousin (Montgomery) and advertising executive husband Darrin (first Dick York then Dick Sargent) - tried to suppress her supernatural skills but often turned to her tricks to solve problems. The signal of impending witchcraft was a twitch of Samantha's nose. After her first and only TV series ended she turned to made-for-TV movies, many of which won critical praise: A Case of Rape (1974), The Legend of Lizzie Borden (1975), Black Widow Murders: The Blanche Taylor Moore Story (1993). She narrated the movie The Panama Deception (1992) which won an Academy Award in 1993. Reference works showed her as 62 when she died though the family said she was 57. The family did not disclose the type of cancer which caused her death.
https://www.imdb.com/name/nm0457755/	An out-of-wedlock child, Eartha Kitt was born in the cotton fields of South Carolina. Kitt's mother was a sharecropper of African-American and Cherokee Native American descent. Her father's identity is unknown. Given away by her mother, she arrived in Harlem at age nine. At 15, she quit high school to work in a Brooklyn factory. As a teenager, Kitt lived in friends' homes and in the subways. However, by the 1950s, she had sung and danced her way out of poverty and into the spotlight: performing with the Katherine Dunham Dance Troupe on a European tour, soloing at a Paris nightclub and becoming the toast of the Continent. Orson Welles called her "the most exciting girl in the world". She also spoke out on hard issues. She took over the role of Catwoman for the third and final season of the television series Batman (1966), replacing Julie Newmar. Eartha Kitt died of colon cancer in her home in Weston, Connecticut, on Christmas Day 2008.
https://www.imdb.com/name/nm0000605/	Brad Renfro was born on July 25, 1982 in Knoxville, Tennessee, to Angela Denise McCrory and Mark Renfro, a factory worker. He was discovered at age 10 by director Joel Schumacher and was cast in the motion picture The Client (1994), which starred Susan Sarandon and Tommy Lee Jones. Although this would be his zenith, he went on to appear in other films, including The Cure (1995), Tom and Huck (1995), Sleepers (1996), and Apt Pupil (1998). Renfro won The Hollywood Reporter's Young Star Award in 1995 and was nominated as one of People magazine's "Top 30 Under 30," though addiction problems in his teens and early 20s led to several police arrests and hampered his career. He died of a drug overdose in January 2008, aged 25.
https://www.imdb.com/name/nm0638824/	Born Rolf Åke Mikael Nyqvist in Stockholm, Sweden, it wasn't until he was over a year old when he was finally adopted from the orphanage he had been given to. His father was a lawyer and his mother a writer. It wasn't until he had his first child that he decided to seek out his biological parents. After a long journey, he met his biological mother who is Swedish and is now close to his biological father who is Italian and a pharmacist.Acting wasn't always originally on the agenda for Nyqvist. A career in hockey was desired until an injury lead to an early retirement. At the age of 17, Nyqvist went to Omaha, Nebraska in America as an exchange student for a year. This is where his passion for acting first sparked. He took his first acting classes and played in addition to other roles, a part in a school version of the drama Death of a Salesman by Arthur Miller.However, upon returning to Sweden he got accepted into Ballet school but after one year gave it up insisting he was too "stiff" and twirls and twists were not for him. An ex-girlfriend suggested to try theatre instead and at 19 years old, he was accepted into the Swedish Academic School of Drama in Malmö. He then went onto work mainly in theatre but also had several parts in film productions.He became well known for his role as police officer Banck in the first series of Beck (1997) films made in 1997. His big breakthrough in European cinema came three years later, as he starred as Rolf, an alcoholic and abusive husband, in a film by Lukas Moodysson called Tillsammans (2000). This role landed him his first Guldbagge nomination (Best Supporting Actor) and won him the Best Actor award at the Gijón International Film Festival.The accolades, awards and nominations flowed on from there. In 2002, Nyqvist played the leading man in the Swedish romantic comedy-drama, Grabben i graven bredvid (2002) directed by Kjell Sundvall and based on the novel of the same name written by Katarina Mazetti. He won a Best Actor Guldbagge award for his performance. The following year, Nyqvist starred as the leading role in As It Is in Heaven (2004) which was Academy Award nominated for Best Foreign Film and his performance as an internationally renowned, struggling conductor earned Nyqvist his second nomination for a Best Actor Guldbagge award. In 2006, he was nominated for a Best Supporting Actor Guldbagge award for his role in the film Mother of Mine (2005).Over the next few years he went on to star in several other films and plays as part of the Royal Dramatic Theatre. A notable role that Nyqvist portrayed was that of Swedish ambassador Harald Edelstam in the film The Black Pimpernel (2007). Edelstam was a hero that saved several lives from execution in Chile during and after the military coupe in September 1973.In 2008, it was announced that Nyqvist was chosen to star as Mikael Blomkvist of the literary phenomenon, the Millenium Trilogy written by Stieg Larsson. It was long speculated by Scandinavian tabloids that fellow Swedish actor, Mikael Persbrandt could be chosen for the role of Blomkvist until Niels Arden Oplev claimed that 'he would not have been right for the role.' Oplev needed 'a humanist with his heart in the right place, a Swedish teddy bear whom women would feel safe in his arms...a man who respects women, regardless of what type they are.' Nyqvist's capabilities as an actor and his public persona scored him the role.The Girl with the Dragon Tattoo (2009) and its sequels, The Girl Who Played with Fire (2009) and The Girl Who Kicked the Hornet's Nest (2009) were released throughout 2009 throughout Europe and in the following year, throughout the rest of the world. The Girl with the Dragon Tattoo has garnered international critical acclaim. Oplev, Noomi Rapace (who starred as Lisbeth Salander, female protagonist of the trilogy) and Nyqvist all gained international recognition Nyqvist has said that his role as Blomkvist 'put him on the map internationally.' He has recently finished filming The Man from Beijing (2011) based on the novel by well-known Swedish crime writer Henning Mankell, and Abduction (2011) directed by John Singleton. There has been speculation and talk from Mankell that Nyqvist would be his first choice to play Swedish Prime Minister Olof Palme who was assassinated in 1986. Nyqvist is in Mission: Impossible - Ghost Protocol (2011), starring as the lead male villain of the film.Nyqvist is married to set designer, Catharina Ehrnrooth and has two children Ellen (born in 1991) and Arthur (born in 1996).
https://www.imdb.com/name/nm0001268/	She was truly one mother of a mom...on stage, on film and on TV. A favorite firecracker on 80s and 90s television, tiny character player Estelle Getty became best known for her carping, meddlesome moms -- complete with bemused, cynical looks, irreverent digs and dead-pan Henny Youngman-like one-liners. Blunt and down-to-earth off-stage as she was on-, she scored big points with both the young and the old...and all those who fell in between. The middle-class masses and society's underdogs deemed Estelle one of their own. The star who had a hard time playing the star card also taught an earnest lesson to the millions of actor wannabes that it was never too late to get into the big leagues, pursue your dream and come out a winner. After nearly five decades of stage work, she achieved "overnight" stardom at age 62. Ill health forced her retirement in 2000 after only a decade and a half of celebrity. Yet even something as sinister as Lewy body dementia, a degenerative brain disease, couldn't take away her indomitable spirit and feistiness. The affliction, which slowly clouds then erases the memory banks, should have claimed her a couple of years after its detection, but she proved the doctors wrong and lived nearly eight years from its onset, dying peacefully in her Hollywood home on July 22, 2008.Getty was born Estelle Scher on July 25, 1923, on the Lower East Side of Manhattan in New York City, the daughter of Sarah (Lacher) and Charles Scher, Polish Jewish immigrants who worked in the glass business. Starry-eyed as a very young child when her father first took her to see a vaudeville show at the New York Academy of Music, Estelle already had a mindset about her future. She almost immediately started taking singing, dancing and acting lessons and, following her graduation from Seward Park High School, began building up experience in the Yiddish theater. She even attempted the stand-up comedy stage on the Catskills "borscht belt" circuit in upstate New York, but it was a time of rampant sexism and women comics were a rarity and seldom successful. She wasn't. Her young life took an abrupt, post-World War II turn when she married New York businessman Arthur Gettleman at age 24 in December of 1947 (she went on to use a derivative of her married last name for the stage). Not your typical domesticated wife by any stretch of the imagination, Estelle nevertheless raised two children, sons Barry and Carl, and worked as a secretary for various companies over time.Determined as ever to be an actress, she found moderate compensation performing in community theatre plays. Adept at playing abrasive, insinuating types, she had an innate gift for comedy and stole many scenes in such light-hearted plays as "Arsenic and Old Lace," "Blithe Spirit," "6 Rms Riv Vu," "Light Up the Sky" and "Lovers and Other Strangers". On the flip side, Estelle demonstrated surprising dramatic stamina in such classics as "All My Sons," "The Glass Menaqerie" and "Death of a Salesman." Following decades of obscurity, it was her connection to the actor/playwright Harvey Fierstein that turned the tide and started the ball rolling. Forging a deep friendship in the late 70s after appearing in small New York theaters together, and after considerable prodding by Estelle, Harvey wrote a part for his diminutive friend in the ground-breaking, autobiographical "Torch Song Trilogy". Playing Harvey's recalcitrant mother, the show eventually made it to Broadway and Estelle's big debut was a resounding success. Winning the Helen Hayes Award for her performance, she played the feisty foil to Fierstein's raspy-voiced drag queen for five years.While on tour with the play in Los Angeles, Estelle secured an audition for and won the role of viper-tongued Sicilian mama Sophia Petrillo on The Golden Girls (1985). She nearly lost out on the part when it was thought she came off too young to play Bea Arthur's mother. In truth, Estelle was 14 months younger than Bea. Given another go-around, and this time donning a grey wig, age makeup and frumpy apparel, Estelle fully convinced the powers-that-be that she WAS Sophia and the rest is history. The role was a breath of fresh air during an era of strong political correctness. A seven-time consecutive Emmy Award nominee for "Best Supporting Actress Award," she took home the trophy in 1988. In both 1991 and 1992 Estelle won the American Comedy Award for "Best Supporting Actress" in a series. The Sophia character was so popular she even went on to play the impish octogenarian in several other shows, including two "Golden Girls" spin-offs -- the short-lived The Golden Palace (1992) and "Empty Nest". Estelle went on to mother other stars on the big screen as well, including Cher in Mask (1985) and Sylvester Stallone in Stop! Or My Mom Will Shoot (1992), the latter in which she received second billing. The one maternal film role she wanted more than anything did not come her way. When Torch Song Trilogy (1988) was made into a film, actor Fierstein needed star power surrounding him. Anne Bancroft replaced Estelle in the part and she was heartbroken. The movie itself lost much of its impact in its transition from the stage. At the peak of her TV fame, Estelle wrote a 1988 autobiography entitled "If I Knew Then, What I Know Now... So What?" with Steve Delsohn.The diminutive dynamo (4'10") with a big heart was an outspoken activist for gay rights and regularly involved herself in AIDS causes, part of it propelled by a nephew who was diagnosed and later succumbed to the disease. She also became a spokesperson for Alternative Living for the Aging, a nonprofit organization that locates cooperative housing for senior citizens. In 2000, Getty stopped making public appearances after her health and mind began its slow decline. One of her last sightings was in the L.A. audience of "The Vagina Monologues," which starred "Golden Girls" co-star Rue McClanahan. Misdiagnosed as having both Parkinson's and Alzheimer's diseases, it was later learned she was suffering from advanced dementia. Estelle died of complications from her disease just three days before her 85th birthday. Long-time husband Arthur, who was only 5'3" tall himself, never adjusted to Estelle's meteoric rise and the media attention that accompanied it. He quietly maintained her parents' glass business far from the Hollywood glitz...in Florida. He died in 2004. Lifetime television hosted a "Golden Girls" reunion, but by this time Estelle was too ill to appear. Shortly after her death, and in tribute to Ms. Getty, Lifetime, which shows reruns of "The Golden Girls" almost on a daily basis, announced that it would air ten episodes of the series featuring the "best of Sophia". A simple, unadorned service was conducted, as she would have wanted, and she was interred at Hollywood Forever Memorial Park in Los Angeles.
